212,"Nathaniel",247804,99.6117899630353,28.5764
213,"Todd",246763,99.60042631999124,52.2114
214,"Ian",246281,99.68125839995777,23.7738
215,"Melanie",246278,0.232707346981866,37.0256
216,"Craig",245676,99.63244272944854,53.8884
217,"Chloe",242524,0.1405304217314575,15.2652
218,"Isaiah",241213,99.71974976473076,16.7479
219,"Valerie",240922,0.24614688571404855,45.3468
220,"Alexandra",239261,0.3484901425639783,26.1455
221,"Victor",238964,99.44510470196347,38.6867
222,"Wendy",237622,0.3538700120359226,52.7451
223,"Joel",235917,99.12553991446144,38.7124
224,"Julian",234196,98.83260175237835,18.4817
225,"Gloria",234187,0.3739327972944698,64.7122
226,"Martha",233441,0.32376189272664185,64.8054
227,"Joan",233148,2.581446120061077,71.8718
228,"Virginia",231672,0.25916209123243206,64.7044
229,"Riley",231541,41.06577236860859,15.6941
230,"Amelia",230813,0.08724855185799761,15.2555
231,"Phillip",230767,99.531562138434,49.4917
232,"Carl",230737,99.30050230348839,58.5188
233,"Connor",230572,99.27137727044048,17.9074
234,"Leah",230336,0.19351208669074743,26.3897
235,"April",230274,0.2684480227902412,42.8578
236,"Monica",230150,0.3949576363241365,44.1873
237,"Antonio",228887,99.27955716139405,32.5141
238,"Cindy",228719,0.2939091199244488,55.5435
239,"Paula",225269,0.3131718079274112,59.9073
240,"Derek",225249,99.61154100573143,35.242
241,"Lawrence",225207,99.4640486308152,59.0265
242,"Erica",225020,0.4309488045507066,37.5169
243,"Chad",224160,99.55656673804425,43.2747
244,"Avery",223784,27.09411754191542,13.5098
245,"Beverly",223406,0.5352721054940333,68.9112
246,"Ruth",222731,0.2820110357336877,61.9401
247,"Gerald",222048,99.40103040783974,62.6186
248,"Ella",220355,0.12896371763744865,20.6034
249,"Johnny",219521,98.93768705499701,52.6775
250,"Marcus",218877,99.43118737921299,33.6651
251,"Owen",217266,99.73396665838189,14.5524
252,"Jesus",217150,99.07114897536266,28.3114
253,"Walter",217016,99.41248571533896,57.2514
254,"Dana",216808,18.395723405040403,49.1897
